Unnamed: 0	sentence	label
46	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83536 talk.politics.misc:178471 Newsgroups: talk.religion.misc,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!ames!lll-winken.llnl.gov!fastrac.llnl.gov!wsrcc.com!wetware!drieux From: drieux@wetware.com (drieux, just drieux) Subject: More Scary Thoughts about Hets Message-ID: <C5pvzv.Lvt@wetware.com> Sender: news@wetware.com (Usenet News Account) Nntp	talk.religion.misc
47	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83602 alt.sex.stories:8221 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!bogus.sura.net!udel!news.intercon.com!psinntp!mtechca.maintech.com!foster From: foster@mtechca.maintech.com Newsgroups: talk.religion.misc,alt.sex.stories Subject: Catholic Lit-Crit of a.s.s. Message-ID: <1993Apr14.101241.476@mtechca.maintech.com> Date: 14 Apr 93 10:12:40 PST References: <1qevbh$h7v@agate.berkeley.edu> Followup-To	talk.religion.misc
48	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120681 alt.atheism:53255 talk.religion.misc:83647 Newsgroups: talk.abortion,alt.atheism,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!pipex!uknet!warwick!str-ccsun!strath-cs!st-and!nrp From: nrp@st-andrews.ac.uk (Norman R. Paterson) Subject: Re: After 2000 years, can we say that Christian Morality is Message-ID: <1993Apr16.103512.5032@st-andrews.ac.uk> Organization: St. Andrews University, Scotland. Refer	talk.religion.misc
49	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120946 alt.atheism:53585 talk.religion.misc:83946 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!agate!doc.ic.ac.uk!uknet!mcsun!Germany.EU.net!thoth.mchp.sni.de!horus.ap.mchp.sni.de!D012S658!frank From: frank@D012S658.uucp (Frank O'Dwyer) Newsgroups: talk.abortion,alt.atheism,talk.religion.misc Subject: Re: After 2000 years, can we say that Christian Mora	talk.religion.misc
1000	 From: thatchh@hplsla.hp.com (Thatch Harvey) Date: Mon, 19 Apr 1993 23:26:39 GMT Subject: Re: Removing Rain-X coat on the front windshield, any tips? Message-ID: <147520054@hplsla.hp.com> Organization: HP Lake Stevens, WA Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!howland.reston.ans.net!usc!sdd.hp.com!hp-cv!hp-pcd!hplsla!thatchh Newsgroups: rec.autos References: <1q4t2bINNkne@shelley.u.washington.edu> Lines: 21    If you want a summer without rain, you're in the wrong place. Y	rec.autos
1001	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!boulder!bowmanj From: bowmanj@csn.org (Jerry Bowman) Subject: Re: Improvements in Automatic Transmissions Message-ID: <1993Apr23.170347.6787@colorado.edu> Sender: news@colorado.edu (The Daily Planet) Nntp-Posting-Host: fred.colorado.edu Organization: University of Colorado Boulder, OCS References: <C5wEqE.5IG@news.rich.bnr.ca> Date: Fri, 23	rec.autos
1002	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!ux1.cso.uiuc.edu!news.cso.uiuc.edu!dcl-nxt07!mchaffee From: mchaffee@dcl-nxt07 (Michael T Chaffee) Subject: Re: VIPER Date: Sun, 18 Apr 1993 07:15:19 GMT Message-ID: <C5o45J.3nK@news.cso.uiuc.edu> References: <C5JnHA.8IB@murdoch.acc.Virginia.EDU> Sender: usenet@news.cso.uiuc.edu (Net Noise owner) Organization: University of Illinois at Urbana Lines: 14 rmt6r@faraday.clas.Virginia.EDU (	rec.autos
1003	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!usc!cs.utexas.edu!uunet!spsgate!mogate!newsgate!usenet From: markm@bigfoot.sps.mot.com (Mark Monninger) Subject: Re: No-Haggle Deals...Save $$??? Message-ID: <1993Apr20.144954.8599@newsgate.sps.mot.com> Sender: usenet@newsgate.sps.mot.com Nntp-Posting-Host: 223.250.10.7 Reply-To: rapw20@email.sps.mot.com Organization: SPS References: <49421@fibercom.COM> 	rec.autos
1004	 Xref: cantaloupe.srv.cs.cmu.edu rec.autos:101663 rec.autos.vw:14060 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!cs.uoregon.edu!news.uoregon.edu!news.u.washington.edu!stalfos!eliot From: eliot@stalfos.engr.washington.edu (eliot) Newsgroups: rec.autos,rec.autos.vw Subject: Re: top 10 reasons why i love CR (not for the humor impaired) Message-ID: <Apr06.203257.20048@engr.washington.edu> Date: 6 Apr 93 20:30:02 GMT Article-I.D.: engr.Apr06.203257.20048 References: <1993Apr6.180456.1	rec.autos
1005	 Xref: cantaloupe.srv.cs.cmu.edu rec.autos.tech:54178 rec.autos:103136 Newsgroups: rec.autos.tech,rec.autos Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!boulder!bowmanj From: bowmanj@csn.org (Jerry Bowman) Subject: Re: Help!!!(With Buick Regal) Message-ID: <1993Apr23.165117.6105@colorado.edu> Sender: news@colorado.edu (The Daily Planet) Nntp-Posting-Host: fred.colorado.edu Organization: University of Colorado Boulder, OCS References: <C5wyKp.L98@ulowell.ulowell.edu> Da	rec.autos
1006	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!mdisea!mothost!lmpsbbs!NewsWatcher!user From: CPB004@email.mot.com (Philip Bush) Subject: Re: Plug wires -- Do they really need replacement? Organization: Motorola, Inc., Schaumburg, IL, USA Distribution: na Date: Tue, 27 Apr 1993 00:05:04 GMT Message-ID: <CPB004-260493185736@145.1.148.5> Followup-To: rec.autos References: <1rgvv2$am4@	rec.autos
1007	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!moe.ksu.ksu.edu!osuunx.ucc.okstate.edu!constellation!uokmax.ecn.uoknor.edu!callison From: callison@uokmax.ecn.uoknor.edu (James P. Callison) Subject: Re: Too fast Sender: usenet@constellation.ecn.uoknor.edu (Usenet Administrator) Message-ID: <C5r73H.3M1@constellation.ecn.uoknor.edu> Date: Mon, 19 Apr 1993 23:11:39 GMT References: <	rec.autos
1008	" Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!gatech!prism!gt4722a From: gt4722a@prism.gatech.EDU (James B. Atkins) Newsgroups: rec.autos Subject: Honda Mailing list? Message-ID: <94539@hydra.gatech.EDU> Date: 24 Apr 93 00:02:48 GMT Organization: Georgia Institute of Technology Lines: 2 	Is there a Honda mailing list, and if so how do I subscribe to it?"	rec.autos
1009	 Xref: cantaloupe.srv.cs.cmu.edu rec.autos:102897 misc.wanted:31151 Newsgroups: rec.autos,misc.wanted Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!uwm.edu!ux1.cso.uiuc.edu!bradley.bradley.edu!camelot!wanderer From: wanderer@camelot.bradley.edu (Kevin Murphy) Subject: old license plates wanted Message-ID: <wanderer.734921700@camelot> Sender: news@bradley.bradley.edu Nntp-Posting-Host: camelot.bradley.edu Organization: Bradley U	rec.autos
1010	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!doc.ic.ac.uk!uknet!pcl!jkjec From: jkjec@westminster.ac.uk (Shazad Barlas) Subject: Re: Manual Shift Bigots wanted Message-ID: <1993Apr21.155959.24526@westminster.ac.uk> Organization: University of Westminster References: <C5LIw2.CAx@news.rich.bnr.ca> <Apr17 <1qurqr$doc@news.ysu.edu> Date: Wed, 21 Apr 1993 15:59:59 GMT Lines: 7 The best auto-shifters 	rec.autos
1011	" Xref: cantaloupe.srv.cs.cmu.edu rec.autos:103513 misc.consumers:68077 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!alan From: alan@elroy.Jpl.Nasa.Gov (Alan S. Mazer) Newsgroups: rec.autos,misc.consumers Subject: Re: what is the deal with ""blue-book"" value of an auto? Date: 22 Apr 1993 18:07:36 GMT Organization: Image Analysis Systems Group, JPL Lines: 41 Distribution: na Message-ID: <1r6mt8INNsfi@elr"	rec.autos
1012	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!rochester!news.crd.ge.com!uunet!pipex!doc.ic.ac.uk!agate!headwall.Stanford.EDU!nntp.Stanford.EDU!tedebear From: tedebear@leland.Stanford.EDU (Theodore Chen) Subject: Re: SHO and SC Message-ID: <1993Apr17.064822.28260@leland.Stanford.EDU> Sender: news@leland.Stanford.EDU (Mr News) Organization: DSG, Stanford University, CA 94305, USA References: <5214@unisql.UUCP> <1993Apr15.232412.2261@ganglion.ann-arbor.mi.us> <C5L8rE.28@constellation.ecn.u	rec.autos
1013	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!pipex!uknet!pcl!jkjec From: jkjec@westminster.ac.uk (Shazad Barlas) Subject: Re: Nissan Nomenclature (was Re: Manual Shift Bigots wanted) Message-ID: <1993Apr23.104124.19197@westminster.ac.uk> Organization: University of Westminster References: <1993Apr21.155959.24526@westminster.ac.uk> <1r4smd$b37@usenet.INS.CWRU.Edu	rec.autos
1014	" Xref: cantaloupe.srv.cs.cmu.edu rec.autos:101615 rec.autos.vw:14036 Path: cantaloupe.srv.cs.cmu.edu!rochester!news.crd.ge.com!uunet!elroy.jpl.nasa.gov!decwrl!morrow.stanford.edu!morrow.stanford.edu!zowie From: zowie@daedalus.stanford.edu (Craig ""Powderkeg"" DeForest) Newsgroups: rec.autos,rec.autos.vw Subject: Re: Quick question Followup-To: alt.flame,misc.test Date: 5 Apr 93 22:14:03 Organization: Stanford Center for Space Science and Astrophysics Lines: 8 Message-ID: <ZOWIE.93Apr5221403@daedal"	rec.autos
1015	 Xref: cantaloupe.srv.cs.cmu.edu rec.autos:102904 rec.autos.tech:54052 alt.autos.antique:2765 rec.autos.antique:1217 Newsgroups: rec.autos,rec.autos.tech,alt.autos.antique,rec.autos.antique Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!sal.wisc.edu!zimmer!news From: gregl@zimmer.CSUFresno.EDU (Greg Lewis) Subject: Re: WARNING.....(please read)... Message-ID: <C5Jxvv.MG3@zimmer.CSUFresno.EDU> Keywords: B	rec.autos
1016	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!news.cac.psu.edu!icf.hrb.com!jek From: jek@icf.hrb.com (Joe Karolchik) Newsgroups: rec.autos Subject: Re: WARNING.....(please read)... Message-ID: <1993Apr15.173951.20173@icf.hrb.com> Date: 15 Apr 93 17:39:51 EST References: <1993Apr14.184431.27043@rd.hydro.on.ca> <1993Apr15.024246.8076@Virginia.EDU> <C5JCpA.1ptt@austin.ibm.com> Organization: HRB Systems, Inc. Lines: 31 (I deleted your name because I don't 	rec.autos
1017	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!news-feed-1.peachnet.edu!emory!europa.eng.gtefsd.com!howland.reston.ans.net!ux1.cso.uiuc.edu!news.cso.uiuc.edu!uxa.cso.uiuc.edu!cka52397 From: cka52397@uxa.cso.uiuc.edu (OrioleFan@uiuc) Subject: Re: V4 V6 V8 V12 Vx? Date: Fri, 23 Apr 1993 21:48:11 GMT Message-ID: <C5yHwB.KKq@news.cso.uiuc.edu> References: <1993Apr21.191744.3072@ole.cdac.com> <C5uwoJ.Bt@usenet.ucs.indiana.edu> <2BD5ED9F.23625@news.service.uci.edu	rec.autos
1018	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!decwrl!decwrl!pacbell.com!iggy.GW.Vitalink.COM!wetware!spunky.RedBrick.COM!psinntp!psinntp!cci632!cm From: cm@cci632.cci.com (Carl Mercer) Newsgroups: rec.autos Subject: Corvette car cover for sale Keywords: 1992, tan, (repost) Message-ID: <1993Apr26.235915.15973@cci632.cci.com> Date: 26 Apr 93 23:59:15 GMT Distribution: usa Organization: Northern Telecom, Inc. - Network Application Systems L	rec.autos
1019	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!usenet.coe.montana.edu!news.u.washington.edu!ns1.nodak.edu!badlands.NoDak.edu!maloney From: maloney@badlands.NoDak.edu (Pat T Maloney) Subject: Pontiac e-mail Car clubs Sender: usenet@ns1.nodak.edu (Usenet login) Message-ID: <C5JLMx.Fwp@ns1.nodak.edu> Date: Thu, 15 Apr 1993 20:44:57 GMT Nntp-Posting-Host: badlands.nodak.edu Organizatio	rec.autos
1020	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sdd.hp.com!decwrl!decwrl!adobe!usenet From: hamachi@adobe.com (Gordon Hamachi) Subject: Re: Mercury Villager Minivan -- good buy? Message-ID: <1993Apr23.184043.6286@adobe.com> Sender: usenet@adobe.com (USENET NEWS) Organization: Adobe Systems Incorporated References: <1r8uckINNcmf@gap.caltech.edu> Distribution: us	rec.autos
1021	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!purdue!mentor.cc.purdue.edu!noose.ecn.purdue.edu!rainbow.ecn.purdue.edu!rjwade From: rjwade@rainbow.ecn.purdue.edu (Robert J. Wade) Subject: Re: RE Aftermarket A/C units Message-ID: <C5L2EM.2J2@noose.ecn.purdue.edu> Sender: news@noose.ecn.purdue.edu (USENET news) Organization: Purdue University Engineering Computer Network References: <1993Apr15.122549.7467@walter.cray.com	rec.autos
1022	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!usenet.coe.montana.edu!news.u.washington.edu!ns1.nodak.edu!plains.NoDak.edu!bell From: bell@plains.NoDak.edu (Robert Bell) Subject: Re: Info/Opinions Wanted on Cars In this Article Sender: usenet@ns1.nodak.edu (Usenet login) Message-ID: <C5st37.HF3@ns1.nodak.edu> Date: Tue, 20 Apr 1993 20:04:18 GMT Distribution: na References: <C5	rec.autos
1023	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!cleveland.Freenet.Edu!cf947 From: cf947@cleveland.Freenet.Edu (Chun-Hung Wan) Newsgroups: rec.autos Subject: Re: I'm getting a car, I need opinions. Date: 18 Apr 1993 05:31:04 GMT Organization: Case Western Reserve University, Cleveland, OH (USA) Lines: 32 Message-ID: <1qqp2o$5ba@usenet.INS.CWRU.Edu> References: <1993Apr17.175451.3	rec.autos
1024	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!spool.mu.edu!agate!headwall.Stanford.EDU!CSD-NewsHost.Stanford.EDU!Xenon.Stanford.EDU!gregg From: gregg@Xenon.Stanford.EDU (Gregg L. Kasten) Subject: differences in insurance companies' rates Message-ID: <gregg.734985232@Xenon.Stanford.EDU> Keywords: insurance Sender: news@CSD-NewsHost.Stanford.EDU Organization: CS Department, Stanford University, Californi	rec.autos
1025	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!spool.mu.edu!nigel.msen.com!fmsrl7!destroyer!cs.ubc.ca!uw-beaver!news.u.washington.edu!spiff.seattleu.edu!sumax.seattleu.edu!not-for-mail From: smorris@sumax.seattleu.edu (Steven A. Morris) Newsgroups: rec.autos Subject: Re: wife wants convertible Date: 18 Apr 1993 21:52:38 -0700 Organization: Addiction Studies Program, Seattle University Lines: 15 Message-ID: <1qtb6mINNdcc@sumax.seattleu.edu> References: <	rec.autos
1026	 Xref: cantaloupe.srv.cs.cmu.edu rec.autos:102752 rec.autos.tech:53953 Newsgroups: rec.autos,rec.autos.tech Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!magnus.acs.ohio-state.edu!sorlin From: sorlin@magnus.acs.ohio-state.edu (Steven J Orlin) Subject: Re: Changing oil by self. Message-ID: <1993Apr15.160922.8797@magnus.acs.ohio-state.edu> Keywords: n Sender: news@magnus.acs.ohio-state.edu Nntp-Posting-Host: magnusug.magnus.acs.o	rec.autos
1027	" Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!andrew.cmu.edu!tn2c+ From: Tim Nagy <tn2c+@andrew.cmu.edu> Newsgroups: rec.autos Subject: REe; MGB questions Date: Thu, 22 Apr 1993 15:38:32 -0400 Organization: Cashier's Office, Carnegie Mellon, Pittsburgh, PA Lines: 29 Message-ID: <YfpjEsm00UhBM5b2JZ@andrew.cmu.edu> NNTP-Posting-Host: andrew.cmu.edu The whire wheels aren't chromed, they were to be painted silver/grey. The accelerating from a stop shouldn't be ""doggy"" "	rec.autos
1028	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!uwm.edu!msuinfo!netnews.upenn.edu!netnews.cc.lehigh.edu!ns1.cc.lehigh.edu!daz1 From: daz1@ns1.cc.lehigh.edu (DEMOSTHENIS A. ZEPPOS) Newsgroups: rec.autos Subject: Re: Integra GSR Message-ID: <1993Apr5.234729.100387@ns1.cc.lehigh.edu> Date: 5 Apr 93 23:47:29 GMT Article-I.D.: ns1.1993Apr5.234729.100387 Organization: Lehigh University Lines: 67 In article <3mwF2B1w165w@njcc.wisdom.bubble.org>, jonc@njcc.wisdom.bubble.org (J on Cochran) w	rec.autos
1029	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!wupost!uwm.edu!cs.utexas.edu!asuvax!ukma!nntp.msstate.edu!Isis.MsState.Edu!mac1 From: mac1@Isis.MsState.Edu (Mubashir Cheema) Subject: 1st time Chrysler buyer, $400 off really ? Message-ID: <mac1.735199502@Isis.MsState.Edu> Summary: $400 off Keywords: $400 off Sender: news@ra.msstate.edu Nntp-Posting-Host: isis.msstate.edu Organization: Mississippi State University Date: Mon, 19 Apr 19	rec.autos
1030	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!elroy.jpl.nasa.gov!usc!usc!not-for-mail From: ciarlett@mizar.usc.edu (Joni Ciarletta) Newsgroups: rec.autos Subject: Master Cylinder Date: 16 Apr 1993 09:16:53 -0700 Organization: University of Southern California, Los Angeles, CA Lines: 10 Sender: nntp@mizar.usc.edu Distribution: world Message-ID: <1qmm5lINNrqi@mizar.usc.edu> NNTP-Posting-Host: mizar.usc.edu Thanks to everyone who responded to my Honda Accord break questio	rec.autos
1031	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!newsserver.jvnc.net!siemens!siemens.com!tjo From: tjo@scr.siemens.com (Tom Ostrand) Subject: Radio for Toyota Tercel Message-ID: <tjo.734036386@siemens.com> Keywords: radio,Tercel,replacement Sender: news@scr.siemens.com (NeTnEwS) Nntp-Posting-Host: bugatti.siemens.com Organization: Siemens Corporate Research, Princeton (Plainsboro), NJ Date: Mon, 5 Apr 1993 18:59:46 GMT Lines: 19 I'm looking for 	rec.autos
1032	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!newsserver.jvnc.net!newsserver.technet.sg!nuscc!matmcinn From: matmcinn@nuscc.nus.sg (Matthew MacIntyre at the National University of Senegal) Newsgroups: rec.autos Subject: Re: Opel owners? Message-ID: <1993Apr21.093503.8975@nuscc.nus.sg> Date: 21 Apr 93 09:35:03 GMT References: <C5t3B2.DG@news.cso.uiuc.edu> Organization: National University of Singapore Lines: 1 X-Newsreader: Ti	rec.autos
1033	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!cactus.org!wixer!reaper From: reaper@wixer.bga.com (Keath Milligan) Subject: Re: The 1994 Mustang Message-ID: <1993Apr23.152321.26390@wixer.bga.com> Organization: Real/Time Communications References: <1993Apr22.192652.3032@Virginia.EDU> <gjg2001-220493224950@m248-103.bgsu.edu> Date: Fri, 23 Apr 1993 15:23:21 GMT Lines: 32 In article <gjg2001-2204	rec.autos
1034	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!news-feed-1.peachnet.edu!emory!europa.eng.gtefsd.com!howland.reston.ans.net!ux1.cso.uiuc.edu!news.cso.uiuc.edu!uxa.cso.uiuc.edu!cka52397 From: cka52397@uxa.cso.uiuc.edu (OrioleFan@uiuc) Subject: Re: V4 V6 V8 V12 Vx? Date: Fri, 23 Apr 1993 21:51:16 GMT Message-ID: <C5yI1G.Kpw@news.cso.uiuc.edu> References: <1993Apr21.191744.3072@ole.cdac.com> <C5uwoJ.Bt@usenet.ucs.indiana.edu> <2BD5ED9F.23625@news.service.uci.edu	rec.autos
1035	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!cs.utexas.edu!uunet!pipex!uknet!pcl!jkjec From: jkjec@westminster.ac.uk (Shazad Barlas) Subject: Re: Thoughts on the VW Corrado VR6 Message-ID: <1993Apr23.110138.19838@westminster.ac.uk> Keywords: VW Corrado Organization: University of Westminster References: <1993Apr22.052857.9758@galileo.cc.rochester.edu> Date: Fri, 23 Apr 1993 11:01:38 GMT Lines: 8 I	rec.autos
1036	 Newsgroups: rec.autos Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!darwin.sura.net!news-feed-1.peachnet.edu!gatech!howland.reston.ans.net!wupost!uunet!mdisea!johnny5!dyndata!dynasty!dan From: dan@dyndata.uucp (Dan Everhart) Subject: Honda Headrest Stuck!  Advice Please! Reply-To: dan@dyndata.com Organization: Dynamic Data & Electronics Distribution: rec Date: Sun, 25 Apr 1993 22:59:54 GMT Message-ID: <DAN.93Apr25145954@dynasty.dyndata.uucp> Sender: dan@dyndata.uucp (Dan Everhart) Lines: 18 An	rec.autos
