Unnamed: 0	sentence	label
46	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83536 talk.politics.misc:178471 Newsgroups: talk.religion.misc,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!ames!lll-winken.llnl.gov!fastrac.llnl.gov!wsrcc.com!wetware!drieux From: drieux@wetware.com (drieux, just drieux) Subject: More Scary Thoughts about Hets Message-ID: <C5pvzv.Lvt@wetware.com> Sender: news@wetware.com (Usenet News Account) Nntp	talk.religion.misc
47	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83602 alt.sex.stories:8221 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!bogus.sura.net!udel!news.intercon.com!psinntp!mtechca.maintech.com!foster From: foster@mtechca.maintech.com Newsgroups: talk.religion.misc,alt.sex.stories Subject: Catholic Lit-Crit of a.s.s. Message-ID: <1993Apr14.101241.476@mtechca.maintech.com> Date: 14 Apr 93 10:12:40 PST References: <1qevbh$h7v@agate.berkeley.edu> Followup-To	talk.religion.misc
48	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120681 alt.atheism:53255 talk.religion.misc:83647 Newsgroups: talk.abortion,alt.atheism,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!pipex!uknet!warwick!str-ccsun!strath-cs!st-and!nrp From: nrp@st-andrews.ac.uk (Norman R. Paterson) Subject: Re: After 2000 years, can we say that Christian Morality is Message-ID: <1993Apr16.103512.5032@st-andrews.ac.uk> Organization: St. Andrews University, Scotland. Refer	talk.religion.misc
49	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120946 alt.atheism:53585 talk.religion.misc:83946 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!agate!doc.ic.ac.uk!uknet!mcsun!Germany.EU.net!thoth.mchp.sni.de!horus.ap.mchp.sni.de!D012S658!frank From: frank@D012S658.uucp (Frank O'Dwyer) Newsgroups: talk.abortion,alt.atheism,talk.religion.misc Subject: Re: After 2000 years, can we say that Christian Mora	talk.religion.misc
50	 Xref: cantaloupe.srv.cs.cmu.edu soc.culture.pakistan:38038 soc.culture.indian:125142 soc.culture.bangladesh:12895 talk.religion.misc:83689 news.groups:70055 Newsgroups: soc.culture.pakistan,soc.culture.indian,soc.culture.bangladesh,talk.religion.misc,news.groups Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!boulder!ucsu!rintintin.Colorado.EDU!rana From: rana@rintintin.Colorado	talk.religion.misc
51	" Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:82815 talk.religion.newage:19396 alt.pagan:29117 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!husc-news.harvard.edu!kuhub.cc.ukans.edu!moe.ksu.ksu.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!pipex!bnr.co.uk!stc!patb Newsgroups: talk.religion.misc,talk.religion.newage,alt.pagan Subject: Re: ""Imaginary"" Friends - Info and Experiences Message-ID: <1psa4sINN9cq@bnsgd245.bnr.co.uk> From: patb@bnr.co.uk (Patrick Brosnan) Date: 6 Apr 199"	talk.religion.misc
52	 Xref: cantaloupe.srv.cs.cmu.edu alt.magick:9904 alt.pagan:29630 talk.religion.misc:83535 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!wupost!gumby!destroyer!cs.ubc.ca!uw-beaver!news.u.washington.edu!stein.u.washington.edu!mimir From: mimir@stein.u.washington.edu (Grendel Grettisson) Newsgroups: alt.magick,alt.pagan,talk.religion.misc Subject: Re: Rosicrucian Order(s) ?! Date: 19 Apr 1993 05:37:03 GMT Organization: The Friends of Loki Society Lines: 27	talk.religion.misc
53	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83866 talk.politics.guns:54547 soc.culture.jewish:63269 Newsgroups: talk.religion.misc,talk.politics.guns,soc.culture.jewish Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!noc.near.net!uunet!mdisea!mothost!white!sapphire.rtsg.mot.com!marcc From: marcc@ecs.comm.mot.com (Marc Cassidy) Subject: Re: Who's next?  Mormons and Jews? Message-ID: <1993Apr21.2	talk.religion.misc
54	 Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!bskendig From: bskendig@netcom.com (Brian Kendig) Subject: Re: To Rob Lanphier Message-ID: <bskendigC5vCn2.401@netcom.com> Organization: Starfleet Headquarters: San Francisco References: <1993Apr22.003024.25620@organpipe.uug.arizona.edu> Date: Thu, 22 Apr 1993 05:01:49 GMT Lines: 7	talk.religion.misc
55	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!gatech!emory!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!sdd.hp.com!decwrl!apple!apple!mumbo.apple.com!gallant.apple.com!sandvik-kent.apple.com!user From: sandvik@newton.apple.com (Kent Sandvik) Newsgroups: talk.religion.misc Subject: Re: Davidians and compassion Message-ID: <sandvik-200493234753@sandvik-kent.apple.com> Date: 21 Apr 93 06:49:41 GMT References: <sandvik-190493200420@sandvik-kent.apple.com>	talk.religion.misc
56	 Xref: cantaloupe.srv.cs.cmu.edu alt.conspiracy:22194 talk.politics.misc:180109 talk.religion.misc:84565 Newsgroups: alt.conspiracy,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!nic.umass.edu!caen!sdd.hp.com!cs.utexas.edu!uwm.edu!linac!att!att!gtephx!bakerj From: bakerj@gtephx.UUCP (Jon Baker) Subject: Re: A Message for you Mr. President: How do you know what happened? Message-ID: <1993Apr26.204814.29342@gtephx.UUCP> Organization: AG Comm	talk.religion.misc
57	 Xref: cantaloupe.srv.cs.cmu.edu alt.magick:9930 alt.pagan:29698 talk.religion.misc:83688 Newsgroups: alt.magick,alt.pagan,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!bogus.sura.net!darwin.sura.net!sgiblab!a2i!cdcolvin From: cdcolvin@rahul.net (Christopher D. Colvin) Subject: Re: Rosicrucian Order(s) ?! Message-ID: <C5sABp.LpI@rahul.net> Sender: news@rahul.net (Usenet News) Nntp-Posting-Host: bolero Organization: a2i network Referen	talk.religion.misc
58	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:118738 talk.religion.misc:82812 Newsgroups: talk.abortion,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!caen!uwm.edu!linac!att!att-out!cbnewsj!decay From: decay@cbnewsj.cb.att.com (dean.kaflowitz) Subject: Re: Spreading Christianity (Re: Christian Extremist Kills Doctor) Organization: AT&T Distribution: na Date: Tue, 6 Apr 1993 14:32:	talk.religion.misc
59	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83815 talk.politics.guns:54485 soc.culture.jewish:63243 Newsgroups: talk.religion.misc,talk.politics.guns,soc.culture.jewish Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usenet.ins.cwru.edu!magnus.acs.ohio-state.edu!csn!boulder!ucsu!ucsu.Colorado.EDU!fcrary From: fcrary@ucsu.Colorado.EDU (Frank Crary) Subject: Re: Who's next?  Mormons and Jews? Message-ID: <1993Apr21.035115.17478@ucsu.Colorado.EDU> Se	talk.religion.misc
60	" Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!pipex!uknet!mucs!m1!bevan From: bevan@cs.man.ac.uk (Stephen J Bevan) Newsgroups: talk.religion.misc Subject: Re: To Rob Lanphier Message-ID: <BEVAN.93Apr25174320@panda.cs.man.ac.uk> Date: 25 Apr 93 16:43:20 GMT References: <1993Apr22.003024.25620@organpipe.uug.arizona.edu> 	<bskendigC5vCn2.401@netcom.com> 	<1993Apr2"	talk.religion.misc
61	 Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!usc!cs.utexas.edu!uunet!pipex!uknet!mcsun!sunic!psinntp!psinntp!isc-newsserver!ritvax.isc.rit.edu!RGV9488 From: rgv9488@ritvax.isc.rit.edu Subject: Hail Stan! Message-ID: <1993Apr24.163311.4551@ultb.isc.rit.edu> Sender: news@ultb.isc.rit.edu (USENET News System) Nntp-Posting-Host: vaxa.isc.rit.edu Reply-To: rgv9488@ritvax.isc.rit.edu Organization	talk.religion.misc
62	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83960 talk.politics.guns:54679 soc.culture.jewish:63374 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!gatech!prism!gt6511a From: gt6511a@prism.gatech.EDU (COCHRANE,JAMES SHAPLEIGH) Newsgroups: talk.religion.misc,talk.politics.guns,soc.culture.jewish Subject: Re: Who's next?  Mormons and Jews? Message-ID: <94012@hydra.gatech.EDU> Date: 21 	talk.religion.misc
63	" Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!bogus.sura.net!darwin.sura.net!haven.umd.edu!uunet!mnemosyne.cs.du.edu!usenet From: clavazzi@nyx.cs.du.edu (The_Doge) Subject: Re: Davidians and compassion Message-ID: <1993Apr21.030607.29794@mnemosyne.cs.du.edu> X-Disclaimer: Nyx is a public access Unix system run by the University 	of Denver for the Denver community.  The"	talk.religion.misc
64	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!asuvax!ncar!noao!amethyst!organpipe.uug.arizona.edu!hindmost!brian From: brian@lpl.arizona.edu (Brian Ceccarelli 602/621-9615) Newsgroups: talk.religion.misc Subject: Re: 14 Apr 93   God's Promise in 1 John 1: 7 Message-ID: <1993Apr15.204501.6910@organpipe.uug.arizona.edu> Date: 15 Apr 93 20:45:01 GMT References: <bskendigC5H4o3.D5p@netcom.com> 	talk.religion.misc
65	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83712 talk.politics.guns:54379 soc.culture.jewish:63149 Newsgroups: talk.religion.misc,talk.politics.guns,soc.culture.jewish Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!darwin.sura.net!udel!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!mcclary From: mcclary@netcom.com (Michael McClary) Subject: Re: Who's next?  Mormons and Jews? Message-ID: <mcclaryC5snpq.KB1@netcom.com> O	talk.religion.misc
66	 Xref: cantaloupe.srv.cs.cmu.edu alt.atheism:53648 talk.religion.misc:83989 Newsgroups: alt.atheism,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!torn!nott!cunews!watson From: watson@sce.carleton.ca (Stephen Watson) Subject: Re: Burden of Proof Message-ID: <watson.735612508@mariner.sce.carleton.ca> Sender: news@cunews.carleton.ca (News Administrator) Organization: Carleton University 	talk.religion.misc
67	 Xref: cantaloupe.srv.cs.cmu.edu alt.atheism:53386 talk.religion.misc:83793 talk.origins:40958 Newsgroups: alt.atheism,talk.religion.misc,talk.origins Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!news-feed-1.peachnet.edu!darwin.sura.net!zaphod.mps.ohio-state.edu!sdd.hp.com!ux1.cso.uiuc.edu!news.cso.uiuc.edu!alexia!cobb From: cobb@alexia.lis.uiuc.edu (Mike Cobb) Subject: Re: After 2000 years, can we say that Christian Morality is Date: Fri, 	talk.religion.misc
68	 Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!sol.ctr.columbia.edu!destroyer!cs.ubc.ca!news.UVic.CA!ra.royalroads.ca!mlee From: mlee@post.RoyalRoads.ca (Malcolm Lee) Subject: Re: A KIND and LOVING God!! Message-ID: <1993Apr21.145336.5912@ra.royalroads.ca> Sender: mlee@ra.royalroads.ca (Malcolm Lee) Organization: Royal Roads Military College, Victoria, B.C. References: <9304141620.AA01443@dange	talk.religion.misc
69	 Xref: cantaloupe.srv.cs.cmu.edu alt.mythology:2772 talk.religion.misc:82776 alt.pagan:29091 alt.slack:7943 alt.discordia:1124 alt.folklore.urban:70364 Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!uwm.edu!wupost!howland.reston.ans.net!noc.near.net!news.Brown.EDU!news From: ST002649@brownvm.brown.edu (Alex Gottschalk) Newsgroups: alt.mythology,talk.religion.misc,alt.pagan,alt.slack,alt.discordia,alt.folklore.urban Subject: Re: 666, THE NUMBER OF THE BEAST, VIEWER DISCR Date:	talk.religion.misc
70	 Xref: cantaloupe.srv.cs.cmu.edu alt.atheism:53156 talk.religion.misc:83600 talk.origins:40897 Newsgroups: alt.atheism,talk.religion.misc,talk.origins Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!bogus.sura.net!darwin.sura.net!udel!news.intercon.com!psinntp!dg-rtp!rambo.atlanta.dg.com!atlanta.dg.com!wpr From: wpr@atlanta.dg.com (Bill Rawlins) Subject: Re: Albert Sabin Sender: usenet@rambo.atlanta.dg.com (Usenet Administration) Message-ID: <1993Apr15.22	talk.religion.misc
71	 Xref: cantaloupe.srv.cs.cmu.edu alt.atheism:54268 talk.religion.misc:84423 talk.origins:41206 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!gatech!ncar!noao!arizona.edu!skyblu.ccit.arizona.edu!lippard Newsgroups: alt.atheism,talk.religion.misc,talk.origins Subject: Re: Albert Sabin Message-ID: <22APR199321503240@skyblu.ccit.arizona.edu> From: lippard@skyb	talk.religion.misc
72	 Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!wupost!emory!sol.ctr.columbia.edu!destroyer!cs.ubc.ca!news.UVic.CA!ra.royalroads.ca!mlee From: mlee@post.RoyalRoads.ca (Malcolm Lee) Subject: Laws of God (was Re: A KIND and LOVING God!!) Message-ID: <1993Apr24.180951.9337@ra.royalroads.ca> Sender: mlee@ra.royalroads.ca (Malcolm Lee) Organization: Royal Roads Military College, Victoria, B.C. Refe	talk.religion.misc
73	 Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!haven.umd.edu!uunet!quack!pharvey From: pharvey@quack.kfu.com (Paul Harvey) Subject: Re: Clarification of personal position Message-ID: <f2b6zp7@quack.kfu.com> Organization: The Duck Pond public unix: +1 408 249 9630, log in as 'guest'. References: <C5MuIw.AqC@mailer.cc.fsu.edu> <C5rBHt.Fw4@athena.cs.uga.edu> Date: 21 Apr 1993 06:	talk.religion.misc
74	 Xref: cantaloupe.srv.cs.cmu.edu alt.atheism:53652 talk.religion.misc:83991 talk.origins:41034 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!usc!sol.ctr.columbia.edu!ursa!pooh!halat From: halat@pooh.bears (Jim Halat) Newsgroups: alt.atheism,talk.religion.misc,talk.origins Subject: Re: Rawlins debunks creationism Message-ID: <30193@ursa.bear.com> Date: 23 Apr 93 22:37:20 GMT References: <1r15rvINNh8p@ctron-news.ctron.com> <	talk.religion.misc
75	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:84402 alt.atheism:54230 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usc!cs.utexas.edu!sun-barr!male.EBay.Sun.COM!exodus.Eng.Sun.COM!hernes-sun!emarsh From: emarsh@hernes-sun.Eng.Sun.COM (Eric Marsh) Newsgroups: talk.religion.misc,alt.atheism Subject: Re: Theists And Objectivity Date: 26 Apr 1993 17:17:52 GMT Organization: Sun Lines: 80 Message-ID: <lto6a0INNaf8@exodus.Eng.Sun.COM> References: <1993Ap	talk.religion.misc
76	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!rutgers!igor.rutgers.edu!athos.rutgers.edu!hedrick From: hedrick@athos.rutgers.edu (Charles Hedrick) Newsgroups: talk.religion.misc Subject: Re: Clarification of personal position (Jesus and the Law) Message-ID: <Apr.18.23.46.18.1993.5590@athos.rutgers.edu> Date: 19 Apr 93 03:46:19 GMT References: <C5MuIw.AqC@mailer.cc.fsu.edu> <sandvik-170493104641@sandvik-kent.apple.com> Organizatio	talk.religion.misc
77	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:84100 talk.politics.misc:179270 sci.skeptic:43592 Newsgroups: talk.religion.misc,talk.politics.misc,sci.skeptic Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!rouge!srl03.cacs.usl.edu!pgf From: pgf@srl03.cacs.usl.edu (Phil G. Fraering) Subject: Re: Why did they behave as they did (Waco--reading suggestion) Message-ID: <pgf.735710979@srl03.cacs.usl.edu> Send	talk.religion.misc
78	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83997 talk.politics.guns:54717 soc.culture.jewish:63420 Newsgroups: talk.religion.misc,talk.politics.guns,soc.culture.jewish Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sdd.hp.com!nigel.msen.com!yale.edu!yale!gumby!destroyer!cs.ubc.ca!news.UVic.CA!ra.royalroads.ca!mlee From: mlee@post.RoyalRoads.ca (Malcolm Lee) Subject: Re: Who's next?  Mormons 	talk.religion.misc
79	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120394 talk.politics.misc:178357 talk.religion.misc:83475 Newsgroups: talk.abortion,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!elroy.jpl.nasa.gov!ames!haven.umd.edu!uunet!newsgate.watson.ibm.com!yktnews.watson.ibm.com!The-Village!waterbed From: margoli@watson.ibm.com (Larry Margolis) Subject: Re: Tieing Abortion to Health Reform	talk.religion.misc
80	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120552 alt.atheism:53105 talk.religion.misc:83569 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usenet.ins.cwru.edu!po.CWRU.edu!kmr4 From: kmr4@po.CWRU.edu (Keith M. Ryan) Newsgroups: talk.abortion,alt.atheism,talk.religion.misc Subject: Re: After 2000 years, can we say that Christian Morality is Date: Thu, 15 Apr 1993 22:54:23 GMT Organization: Case Western Reserve University Lines: 20 Message-ID: <kmr4.15	talk.religion.misc
81	 Xref: cantaloupe.srv.cs.cmu.edu alt.conspiracy:21817 talk.politics.misc:178657 talk.religion.misc:83675 Newsgroups: alt.conspiracy,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!sol.ctr.columbia.edu!eff!news.oc.com!convex!visser From: visser@convex.com (Lance Visser) Subject: Re: A Message for you Mr. President: How do you know what happened? Sender: usenet@news.eng.convex.com (news ac	talk.religion.misc
82	 Newsgroups: talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!howland.reston.ans.net!usc!cs.utexas.edu!uunet!cis.ohio-state.edu!udecc.engr.udayton.edu!udcps3!dmapub!dotsonm From: dotsonm@dmapub.dma.org (Mark Dotson) Subject: Fragmentation Message-ID: <1993Apr4.074629.3541@dmapub.dma.org> Organization: Dayton Microcomputer Association; Dayton, Ohio X-Newsreader: TIN [version 1.1 PL8] Date: Sun, 4 Apr 1993 07:46:29 GMT Lines: 	talk.religion.misc
83	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:84023 talk.politics.guns:54757 soc.culture.jewish:63436 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!rjl From: rjl+@pitt.edu (Richard J. Loether) Newsgroups: talk.religion.misc,talk.politics.guns,soc.culture.jewish Subject: Re: Who's next?  Mormons and Jews? Message-ID: <9601@blue.cis.pitt.edu> Date: 21 Apr 93 17:06:38 GMT References: <1r1et6INNh8p@ctron-news.ctr	talk.religion.misc
84	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120438 talk.politics.misc:178414 talk.religion.misc:83493 Newsgroups: talk.abortion,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!sample.eng.ohio-state.edu!purdue!ames!haven.umd.edu!darwin.sura.net!wupost!csus.edu!netcom.com!ray From: ray@netcom.com (Ray Fischer) Subject: Re: Tieing Abortion to Health Reform -- Is Clinton Nuts? Message-ID: <rayC5oxvw.A3G@netcom.com	talk.religion.misc
85	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:121120 talk.religion.misc:84052 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!asuvax!ncar!noao!amethyst!organpipe.uug.arizona.edu!bigdog.engr.arizona.edu!ece_0028 From: ece_0028@bigdog.engr.arizona.edu (David Anderson) Newsgroups: talk.abortion,talk.religion.misc Subject: Re: Christian Owned Organization list Message-ID: <1993Apr16.232149.22105@organpipe.uug.arizona.edu> Date: 16 Apr 93 23:21:4	talk.religion.misc
